Temperature,State of Charge,Gassing
0.23912208071166374,0.7129954604434369,0
0.6060372008294393,0.373005492813949,1
0.1881601454109404,0.6959967999082516,0
0.5094227678994789,0.7204988018223422,0
0.5686724555860818,0.32177079924479796,1
0.44480028205663613,0.24919657971471434,0
0.3514289945495952,0.8249962080676223,0
0.3064713551324182,0.5681067921128362,0
0.25907722139088263,0.24664671849622383,0
0.6960910733311436,0.9963603660604141,0
0.6216501619756594,0.24633998702593143,1
0.7228072104665125,0.7563829413476584,0
0.09006177652623498,0.9874062528826892,0
0.5465754015244897,0.3915277174613945,1
0.9999999999999999,0.6050816173239337,1
0.13291252276808913,0.29724736631442905,0
0.046559933283176314,0.4428278128818563,0
0.5542920899981978,0.28096842844760156,1
0.4288707219189285,0.7540827527830989,0
0.6300864966758711,0.24995067021329068,1
0.10170860265671888,0.6078227831868592,0
0.5950436585779225,0.9978254825750265,0
0.1482615359161522,0.8515756210775882,0
0.11968372321523335,0.6925003466704547,0
0.12014270903887009,0.4452117095508151,0
0.6095746959310165,0.6994447221656701,0
0.4971510094531092,0.6219248659465103,0
0.3901805452696153,0.5411205031170505,0
0.2665749317514169,0.30471121685922636,0
0.656707802593064,0.9097100438362671,0
0.2918737878884794,0.5600904123169287,0
0.6110985291841757,0.3558649170005811,1
0.3270132137207844,0.49443938235610607,0
0.28020775137806697,0.5315531107354187,0
0.34473343188897665,0.8624348150987574,0
0.22333525891242034,0.7872607449983685,0
0.5591756035732592,0.8158265533801542,0
0.37486857521397754,0.20892300047979476,0
0.17128053564266393,0.5331732671408447,0
0.6735468259969957,0.5853498617395244,0
0.285436008394375,0.21545487397059992,0
0.4055996888992701,0.40804194657824017,0
0.6787380135395682,0.8086111127832901,0
0.46632449903740525,0.30983308230443923,0
0.37854885200302213,0.6050816173239337,0
0.7038452459849661,0.3723361304761484,1
0.4689361147033575,0.20979501764494485,0
0.24856872578139566,0.3931455589673128,0
0.10133206659175598,0.9811591866048275,0
0.5941088189868583,0.8416244276765713,0
0.463189678628108,0.9681153803356366,0
0.398004476145871,0.5905602193310606,0
0.669270477219854,0.2879240008793806,1
0.5900236434823483,0.638667138446469,0
0.9999999999999999,0.0,0
0.23112045002421877,0.8758964786180751,0
0.18353042547202036,0.2785967318948249,0
0.5564187103760455,0.5908700391188791,0
0.021750871701952612,0.3201891066525824,0
0.4254211668737383,0.45995647001203466,0
0.5703514076828868,0.7902563074363343,0
0.6563804874561119,0.5810870445824039,0
0.2539695890175776,0.5009455813043093,0
0.6146041065206528,0.5158229538198069,0
0.0797769319008041,0.5678237350629265,0
0.6335662215322441,0.8284017715578045,0
0.09246369998459913,0.9140964801197226,0
0.295518085594887,0.9647202216867361,0
0.5965700015595228,0.8299119537971378,0
0.10934391590855452,0.45253776558221903,0
0.16905181810384917,0.7508599327319537,0
0.540091696914876,0.5503406196624444,0
0.5384238790014252,0.403925946735345,1
0.47905093863662684,0.8731067675385499,0
0.5187896001185963,0.6050816173239337,1
0.4049762095966213,0.9218419554539397,0
0.18602151889290974,0.5694490543441716,0
0.256689722398885,0.710094229404303,0
0.13318696415904052,0.7278245015636217,0
0.6802270241649826,0.9165240601148368,0
0.43558305185860635,0.7096685940602179,0
0.2982004989977841,0.6914711811951387,0
0.3442261831791016,0.2534405009560559,0
0.7094531399039513,0.6150148714519946,0
0.11192837619365564,0.3202854207241948,0
0.43771900011771847,0.7903176892925635,0
0.37725307560346166,0.610063668335738,0
0.4567032543077064,0.7445314230356866,0
0.01014386055877603,0.23344781203077775,0
0.6528870553495012,0.2679592909380726,1
0.6980396965586965,0.773421460106525,0
0.4218413545824937,0.2577883765443705,0
0.5208234503065846,0.25712597928048225,1
0.6908003710371939,0.20978517350064566,1
0.9999999999999999,0.0,0
0.1113169820484825,0.7903773898833149,0
0.43023690329678255,0.48282758229662087,0
0.4531364714536883,0.4374336298815189,0
0.3157208057497859,0.47998770733524576,0
0.5507725528163017,0.8201074712454857,0
0.6997321252993937,0.7294386097033316,0
0.6931102443741303,0.34831982304262704,1
0.3358221632890045,0.33944667533765427,0
0.0817384780099919,0.27884730456158474,0
0.7377197330491235,0.6050816173239337,0
0.62788081637018,0.8118789167263615,0
0.09033682533884718,0.41223048674874435,0
0.689552913427994,0.21685767927976604,1
0.6512105710526112,0.2658620284258014,1
0.38699896667841094,0.9747452022698303,0
0.44151639512960694,0.43656057735477305,0
0.29680913069014525,0.8157611260509036,0
0.037728280560682226,0.7000591964161045,0
0.248788208509792,0.5057889365374959,0
0.6007530958149825,0.3647208709144579,1
0.0,0.2972485498591164,0
0.2475102162766567,0.6923350930095692,0
0.2961814423807384,0.820091663396583,0
0.4009656465240561,0.7154589669564824,0
0.6888106350867709,0.6245346254443063,0
0.2571789225351301,0.23367057477422395,0
0.25763591578526557,0.9752484324940425,0
0.5515680758407833,0.8393650317933751,0
0.3368596948056506,0.4344614001788238,0
0.1655547399745968,0.9844379839833898,0
0.3370264555675795,0.6818250608787433,0
0.10252492137717084,0.6662506110166106,0
0.1292652924825723,0.798833211804119,0
0.37159273186290676,0.849814409902704,0
0.3118032798488366,0.725523170295225,0
0.6850402501961133,0.3026185310498186,1
0.26925680988718026,0.4708348354598408,0
0.4334731386175458,0.942909154931351,0
0.47236520355327005,0.3798706561760383,0
0.9999999999999999,0.6050816173239337,0
0.4959017831096213,0.5459175522691458,0
0.13050633917283266,0.5517827885788686,0
0.7198294206756087,0.690675606242636,0
0.10839961067914938,0.9549085408108443,0
0.308566039286125,0.3927383713748099,0
0.06074927784489864,0.2973405595266433,0
0.7467759842848777,0.3581443685388741,1
0.37447316673717956,0.909966712193744,0
0.444609326206869,0.7169849299539669,0
0.37854885200302213,0.4289266062837599,0
0.5609450683917631,0.8531576986727253,0
0.15449188504239275,0.8895131960215324,0
0.6724026381934338,0.8776230931943088,0
0.15090495954113053,0.9355800320814743,0
0.1400282337442959,0.40198135318512535,0
0.024021685382093372,0.8044108272672816,0
0.35179834509965935,0.5686983283586575,0
0.4216215532439067,0.8740087693662021,0
0.04596715300042764,0.7831598588834601,0
0.580187275874427,0.8215432769210126,0
0.3376656651542127,0.7252696356622227,0
0.39117764262186594,0.3421034687337529,0
0.32823834863662726,0.6363199815229722,0
0.2981340010665884,0.9881992762348887,0
0.4177073537816425,0.9503561886713797,0
0.11334994686567146,0.23464904358736374,0
0.13343563832777727,0.3320075705696046,0
0.6451063089543039,0.30552631652826046,1
0.7085741782674241,0.781150302621567,0
0.2774719121665775,0.6050816173239337,0
0.2002802646993045,0.3709830913093,0
0.48119732799558135,0.604965895092598,0
0.30413317496730374,0.8729718631339911,0
0.015620013688860734,0.7866101712305399,0
0.11403659587277754,0.6340871635639977,0
0.5353650217043918,0.6725936118081524,0
0.49242964827337443,0.6069731196914027,0
0.01690671133102356,0.438244306129325,0
0.16357336087414182,0.6523235466748953,0
0.9999999999999999,0.0,0
0.5021901577180203,0.8990800186446782,0
0.01134831028805916,0.7093657894886369,0
0.07486751025733523,0.8092767961385054,0
0.5985423933779574,0.3282112453996226,1
0.13088919059371096,0.569513092215219,0
0.48778012018888095,0.20756264676629166,0
0.17577370943085885,0.3975295406773768,0
0.07135491552370465,0.7815359275893191,0
0.17952881218716837,0.9939141260701193,0
0.5401025070664739,0.2794735581857283,1
0.6405235235984853,0.5214400181648653,0
0.6213494599159627,0.8404509627517116,0
0.29543999359549955,0.36339894885406315,0
0.49932449709250315,0.6443701815471027,0
0.150788044576888,0.7868260735036302,0
0.21714113248298778,0.6931134438482496,0
0.6711092918963878,0.3505842184863406,1
0.006299309288753829,0.48453491121391723,0
0.06086884028875972,0.8274215043121375,0
0.37854885200302213,0.6050816173239337,0
0.016482395779227887,0.20427950188035704,0
0.13306482857419022,0.8091721254338646,0
0.43531946079136963,0.22835618743043068,0
0.3136841398047372,0.7969608162556733,0
0.6683516311522748,0.36215430552128536,1
0.6117338279231036,0.9669122846991404,0
0.25377059996264384,0.49458457079213275,0
0.19175973444599997,0.46176186833725935,0
0.28227592028931714,0.3192601794785002,0
0.4407784616132482,0.44469194153242214,0
0.19826248064216812,0.9017435446639239,0
0.4662574500594555,0.9975353335089068,0
0.30464305712658035,0.4948797325925495,0
0.41199263791795526,0.5591507573070913,0
0.3247490634474943,0.7780216578004551,0
0.2181331005578731,0.9093831426929806,0
0.7103336744087695,0.6747519390878914,0
0.5712147382223791,0.5134613818830283,0
0.10196509306394125,0.530346215333839,0
0.9999999999999999,0.0,0
0.36336170627051056,0.20266966688563304,0
0.6697669348044187,0.6959979064768625,0
0.5984966122641726,0.4846217053265328,1
0.31653576179628784,0.835749847900062,0
0.01342460128311418,0.2745212676542094,0
0.19872437418987454,0.6708764676259408,0
0.4041556875739106,0.5850527129716326,0
0.47327882642485186,0.7141953922067097,0
0.19060390808671823,0.2520010689723771,0
0.10139528727859054,0.6050816173239337,0
0.6248945548110239,0.649492294843313,0
0.737389321499613,0.6488323905007027,0
0.39215597610057995,0.6831105253546054,0
0.12572220825338987,0.7415221380370991,0
0.20145634043857547,0.8443872337243846,0
0.010354963478932555,0.41605171242022115,0
0.6846284988842509,0.8604430926328647,0
0.08513505556606382,0.5988854346881076,0
0.43040858623685874,0.2617693982292329,0
0.20277183110171376,0.24695657081376948,0
0.4135963254038101,0.4676099730981341,0
0.48678236434284927,0.8283060732929918,0
0.6209896643350644,0.7665042531449675,0
0.15186953394821,0.8312818590429407,0
0.0047894930218012055,0.6141032714910672,0
0.0995359950623394,0.5524182932517092,0
0.673881038487105,0.31811122169409994,1
0.6542162996308414,0.4627712515745489,1
0.44613569246729123,0.5474722680447237,0
0.37854885200302213,0.2710074514915073,0
0.4970301800773145,0.3766662259300275,0
0.12850085590463106,0.6788986518781315,0
0.6847136492213367,0.7889005010179561,0
0.3116866813241942,0.9991466282499346,0
0.2848695205630897,0.9469347958489784,0
0.38705891104374435,0.7143872210821418,0
0.031861143991781304,0.5372504234976538,0
0.12166116229047952,0.7092745552812129,0
0.5519687440063702,0.8289100693538635,0
0.9999999999999999,0.6050816173239337,0
0.4504549531253996,0.5281716344914045,0
0.1811671929616468,0.8722509311024279,0
0.28950343319990035,0.5073042970950888,0
0.2137889919712791,0.6578063409062017,0
0.26419834972052236,0.6705299802476905,0
0.5376783153791662,0.347744101230875,1
0.2201320118712068,0.49001818134713365,0
0.42279827145899906,0.467828451605486,0
0.35479635304782264,0.22106104874244153,0
0.4960024779346338,0.2194563403905521,0
0.7015856077462004,0.8657636948950265,0
0.547858324927481,0.41865300435223773,1
0.15828113809425082,0.6147513432870664,0
0.01998275447633363,0.43918644582706723,0
0.19389761964747532,0.9529903670466745,0
0.44437820833455133,0.40762859280389935,0
0.035217689721454615,0.5439805876309767,0
0.3700863545283739,0.898605663862126,0
0.44570651154529906,0.8739567560923661,0
0.24807070276073528,0.3490448430741228,0
0.5767136487218755,0.8425098012641221,0
0.07674127310369078,0.5668153567794904,0
0.05306366312964822,0.5866502480059146,0
0.5445593585062297,0.3069279330826982,1
0.369427868690935,0.2646053160278852,0
0.5146155634135434,0.7827185557534597,0
0.3237712736903299,0.5974491371101801,0
0.18195963859980557,0.5497384000576068,0
0.6129822318517101,0.7839742820563413,0
0.5981659307370901,0.6050816173239337,0
0.5193525756959605,0.32728003481563306,1
0.20133427441203855,0.6885030408538495,0
0.44073008682410564,0.30842792449714,0
0.2681880955225838,0.8014759765916412,0
0.06543987700329668,0.7259045883361889,0
0.6868974579635477,0.9657446498270147,0
0.09948557052423962,0.2552861472365214,0
0.7116763741146983,0.24575904267568055,1
0.33218432654676455,0.42594943829749843,0
